YEAR_MONTH,REGIONAL_OFFICE_NAME,REGIONAL_OFFICE_CODE,ICB_NAME,ICB_CODE,PCO_NAME,PCO_CODE,PRACTICE_NAME,PRACTICE_CODE,ADDRESS_1,ADDRESS_2,ADDRESS_3,ADDRESS_4,POSTCODE,BNF_CHEMICAL_SUBSTANCE,CHEMICAL_SUBSTANCE_BNF_DESCR,BNF_CODE,BNF_DESCRIPTION,BNF_CHAPTER_PLUS_CODE,QUANTITY,ITEMS,TOTAL_QUANTITY,ADQUSAGE,NIC,ACTUAL_COST,UNIDENTIFIED,SNOMED_CODE
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030900249,kliniderm Foam Silicone Border dressing 15cm x 20cm,20: Dressings,50,1,50,0,240.5,240.5,false,28971811000001106
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030600175,Biatain Non-Adhesive dressing 10cm x 10cm square,20: Dressings,20,1,20,0,52.2,52.2,false,85211000001104
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031700281,UrgoStart plus Border dressing 20cm x 20cm sacrum,20: Dressings,10,1,10,0,152.7,137.67112,false,34984911000001105
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20033000432,EmDress sterile dressing pack with gloves,20: Dressings,30,2,60,0,39.6,39.6,false,42396711000001101
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20033000448,RespoSorb Silicone Border dressing 18cm x 18cm sacrum,20: Dressings,10,6,60,0,282,272.76559,false,42632311000001103
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030100266,Cosmopor E dressing 10cm x 20cm,20: Dressings,20,3,60,0,30,29.02738,false,265411000001107
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030200031,Kaltostat dressing 7.5cm x 12cm,20: Dressings,30,1,30,0,68.4,61.67485,false,868411000001106
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030100177,OpSite Flexigrid dressing 12cm x 12cm,20: Dressings,20,1,20,0,24.8,24.8,false,778611000001102
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20032500031,Kerlix AMD Antimicrobial gauze dressing 11.4cm x 3.7m,20: Dressings,20,4,80,0,133.6,123.76728,false,28486611000001107
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20033000016,RespoSorb Silicone Border dressing 17.5cm x 17.5cm square,20: Dressings,30,4,120,0,496.8,447.91371,false,38036311000001100
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031700077,Aquacel Extra dressing 15cm x 15cm square,20: Dressings,20,48,960,0,4675.2,4435.65716,false,20486011000001102
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031600110,Aquacel Foam dressing (adhesive) 8cm x 8cm,20: Dressings,10,11,110,0,167.2,159.77583,false,21775211000001109
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030200053,Biatain Alginate dressing 5cm x 5cm,20: Dressings,10,1,10,0,10.7,9.65843,false,4593011000001102
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031700054,UrgoClean Ag dressing 15cm x 20cm rectangular,20: Dressings,30,1,30,0,266.4,266.4,false,32579011000001101
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031600169,Aquacel Foam dressing (adhesive) 15cm x 15cm,20: Dressings,40,1,40,0,166.8,150.38223,false,37273411000001104
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031600094,Aquacel Foam dressing (adhesive) 12.5cm x 12.5cm,20: Dressings,20,12,240,0,698.4,658.35701,false,21346511000001102
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20033000094,kliniderm Foam Border dressing 10cm x 10cm square,20: Dressings,20,1,20,0,16,14.43636,false,39424911000001101
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030900293,UrgoStart Border dressing 13cm x 13cm,20: Dressings,20,3,60,0,553.8,535.6289,false,32433011000001108
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20032500031,Kerlix AMD Antimicrobial gauze dressing 11.4cm x 3.7m,20: Dressings,4,1,4,0,6.68,6.68,false,28486611000001107
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031600044,Urgotul dressing 20cm x 30cm,20: Dressings,10,2,20,0,289,274.77883,false,17155111000001107
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031700054,UrgoClean Ag dressing 15cm x 20cm rectangular,20: Dressings,20,15,300,0,2664,2471.70252,false,32579011000001101
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20032500031,Kerlix AMD Antimicrobial gauze dressing 11.4cm x 3.7m,20: Dressings,1,1,1,0,1.67,1.5179,false,28486611000001107
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030100067,Atrauman dressing 7.5cm x 10cm,20: Dressings,150,1,150,0,63,63,false,797211000001107
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030100169,Nurse It sterile dressing pack,20: Dressings,30,7,210,0,153.3,151.1552,false,13671311000001103
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030200030,Kaltostat dressing 5cm x 5cm,20: Dressings,10,5,50,0,52.5,48.41251,false,921211000001104
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031700205,Aquacel Ag+ Extra dressing 15cm x 15cm square,20: Dressings,40,7,280,0,2699.2,2547.31982,false,24526511000001107
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20033000449,RespoSorb Silicone Border dressing 23cm x 23cm sacrum,20: Dressings,20,1,20,0,130,117.20712,false,42632911000001102
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030100150,Sterile dressing pack specification 10,20: Dressings,20,1,20,0,12,10.83037,false,10254911000001100
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030600179,Biatain Non-Adhesive dressing 20cm x 20cm square,20: Dressings,20,1,20,0,142.8,128.74629,false,665311000001102
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030100069,Atrauman dressing 20cm x 30cm,20: Dressings,1,1,1,0,2.65,2.40137,false,10862711000001108
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030500080,ActivHeal Hydrogel dressing,20: Dressings,30,1,30,0,2.88,2.88,false,5326611000001102
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031600051,Urgotul Silver dressing 15cm x 20cm,20: Dressings,20,2,40,0,383.6,345.83936,false,12116411000001100
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031200050,Cutimed Sorbact Hydro dressing 7.5cm x 7.5cm square,20: Dressings,10,5,50,0,146,137.40841,false,15791011000001105
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031600133,Aquacel Foam dressing (adhesive) 24cm x 21.5cm sacral,20: Dressings,10,1,10,0,59.8,59.8,false,25021211000001106
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031700174,KerraMaxCare dressing 20cm x 50cm rectangular,20: Dressings,5,1,5,0,23.95,21.60327,false,29968311000001101
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20033000301,DryMax Blue dressing 11cm x 20cm,20: Dressings,20,1,20,0,19,17.14086,false,40649811000001107
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20033000432,EmDress sterile dressing pack with gloves,20: Dressings,15,3,45,0,29.7,26.81168,false,42397011000001100
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031700204,Aquacel Ag+ Extra dressing 10cm x 10cm square,20: Dressings,20,117,2340,0,11957.4,11313.91046,false,24526211000001109
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031700284,RespoSorb Silicone dressing 20cm x 20cm square,20: Dressings,20,1,20,0,113.8,102.60285,false,34987011000001103
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031700077,Aquacel Extra dressing 15cm x 15cm square,20: Dressings,25,1,25,0,121.75,109.76976,false,20486011000001102
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030900245,kliniderm Foam Silicone Border dressing 10cm x 10cm,20: Dressings,10,9,90,0,114.3,110.58427,false,28970311000001107
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,LYMPHOEDEMA SERVICE FOR SANDWELL CCG,Y05724,BLOCK B,WEST HEATH HOSPITAL,BIRMINGHAM,WEST MIDLANDS,B38 8HR,2003,Wound Management & Other Dressings,20031700311,Zetuvit Plus Superabsorber dressing 20cm x 40cm,20: Dressings,40,1,40,0,120.8,108.91334,false,18088711000001107
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030900292,UrgoStart Border dressing 10cm x 10cm,20: Dressings,20,5,100,0,660,608.04044,false,32432511000001107
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030100169,Nurse It sterile dressing pack,20: Dressings,20,31,620,0,452.6,444.04561,false,13671311000001103
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030600345,Tegaderm Foam dressing (adhesive) 6.9cm x 7.6cm oval,20: Dressings,40,1,40,0,62,55.90526,false,18653411000001106
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031600119,Aquacel Ag Foam dressing (adhesive) 10cm x 10cm,20: Dressings,20,1,20,0,118.8,107.11034,false,23455211000001109
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20033000040,ConvaMax Superabsorber dressing (non-adhesive) 20cm x 40cm rectangular,20: Dressings,40,12,480,0,1881.6,1835.30177,false,38353511000001103
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030100181,Tegaderm Film dressing 12cm x 12cm,20: Dressings,30,1,30,0,34.8,31.38452,false,694311000001104
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030900230,Biatain Silicone Lite dressing 10cm x 10cm,20: Dressings,20,1,20,0,44.4,40.0389,false,27965811000001106
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20033000432,EmDress sterile dressing pack with gloves,20: Dressings,1,2,2,0,1.32,1.26739,false,42397011000001100
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20033000036,ConvaMax Superabsorber dressing (non-adhesive) 20cm x 20cm square,20: Dressings,30,1,30,0,84.9,76.54956,false,38350811000001107
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030900123,Allevyn Gentle Border Lite dressing 8.6cm x 7.7cm oval,20: Dressings,10,2,20,0,33.4,30.13483,false,20024711000001106
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030400200,Biatain Super dressing (adhesive) 10cm x 10cm square,20: Dressings,20,1,20,0,47.8,43.104,false,618811000001101
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031700308,Zetuvit Plus Superabsorber dressing 10cm x 20cm,20: Dressings,10,36,360,0,446.4,427.05557,false,18088411000001101
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030900244,kliniderm Foam Silicone Border dressing 7.5cm x 7.5cm,20: Dressings,25,1,25,0,24.25,21.87372,false,28969911000001105
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030100371,Softpore dressing 10cm x 10cm,20: Dressings,25,1,25,0,3.5,3.5,false,8119911000001106
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030800152,Cutimed Sorbion Sana Gentle dressing 12cm x 22cm,20: Dressings,20,1,20,0,98.8,89.08038,false,15136911000001100
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030800027,Aquacel Ribbon dressing 1cm x 45cm,20: Dressings,5,1,5,0,10.05,9.07245,false,18718411000001100
202501,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED C,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUN,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20033000207,Aquacel Extra dressing 20cm x 24cm rectangular,20: Dressings,20,18,360,0,4276.8,4183.23312,false,40131711000001103
